X,Inter_value,PN_value,TN_value,MF_value,Index_value,BMI_value,Age_value,Inter_p,PN_p,TN_p,MF_p,Index_p,BMI_p,Age_p,TP_value,TP_p
OVOL1,0.713465208,-0.451182666,-0.198421372,0.393577251,1.031951031,-1.131020429,-0.521190676,0.481679925,0.65546091,0.844201892,0.696984088,0.311250733,0.267993049,0.606482813,0.331960325,0.742482468
OVOL2,0.356600244,-0.525290323,-0.690820632,-1.078858285,1.934467963,-0.772106729,-0.529208663,0.724162864,0.603668815,0.495575015,0.29019506,0.06359838,0.446757213,0.600985073,-0.066874618,0.947174275
PAX1,-0.75070682,0.133833654,2.352661526,0.706310932,0.062395711,-0.459051541,2.345750431,0.459322108,0.894526706,0.026180657,0.486045573,0.950707332,0.649871505,0.02658494,2.163168313,0.039546895
PAX3,0.692210621,-0.339952971,0.330958264,1.573660646,-1.857856764,-0.050977676,2.062952878,0.494715628,0.736522475,0.74323085,0.127212268,0.07412667,0.959718583,0.048855408,0.723847682,0.475384645
PAX3(var.2),1.263612754,0.068117687,-0.243011541,0.480115734,-1.176655587,-1.45110936,0.359503821,0.217170993,0.946193907,0.809833182,0.635012024,0.249602819,0.158269761,0.722014778,-0.319258433,0.751987581
PAX4,1.85549037,0.241906665,-0.345250131,1.721690524,-3.148092011,0.061683055,1.319287523,0.07447455,0.810680429,0.732581643,0.096565495,0.003984215,0.951269587,0.198152271,-0.623286789,0.538326084
PAX5,-0.881453277,0.893000018,1.049567426,-0.9923763,2.611666445,-0.53069557,0.583891208,0.385852281,0.379747771,0.303221346,0.329824855,0.0145347,0.599968155,0.564140215,-0.009397857,0.992570802
PAX6,0.545851326,-0.523193302,0.539006532,1.242159419,-1.776524936,-0.853053102,1.978923222,0.589650145,0.605107437,0.59429937,0.224859252,0.086917216,0.401134366,0.058107278,1.143254031,0.262969111
PAX7,0.424893899,-0.535481123,-0.026319926,1.718209505,-2.027524128,0.312697367,1.812627998,0.67428109,0.596700841,0.979195733,0.097207434,0.052584295,0.756913094,0.081023619,0.600224356,0.553361715
PAX9,-0.996489682,0.480472517,2.927300031,0.820579347,0.468218519,-0.897337749,2.371724087,0.327859638,0.634761645,0.006861318,0.41907204,0.643386204,0.377470799,0.025094456,2.324399604,0.027870131
PBX1,0.265803902,-0.329159113,0.827264316,1.176903034,-0.54372658,-0.384657015,0.293422901,0.7924094,0.744575177,0.415339198,0.249505703,0.591091452,0.703504779,0.771442515,1.200571844,0.240344895
PBX2,0.14851305,-0.456873526,0.963867435,1.541998786,-0.354687737,-0.803309344,2.201037122,0.883041531,0.651416525,0.34366642,0.134714057,0.725579005,0.428811546,0.036465508,1.484604641,0.149230775
PBX3,-0.668813727,0.910677169,0.782070212,-0.222224127,2.587911282,-1.258628006,-0.535249747,0.509292775,0.37052448,0.440978327,0.825811812,0.015357656,0.21893934,0.596858615,-0.293814976,0.771146096
PDX1,1.403620246,0.103369488,-0.039346623,1.35799236,-2.814054422,0.023565588,1.61645181,0.171829396,0.918433709,0.968903537,0.185707011,0.009016597,0.981372424,0.117622589,-0.159671956,0.874327996
PHOX2A,1.840839154,-0.217473742,-0.193487694,1.325479682,-2.85636738,-0.177853797,1.500484812,0.076659908,0.829474279,0.848025288,0.196118975,0.008145604,0.860165449,0.145093157,0.063532773,0.949810293
PHOX2B,0.196214689,0.126583744,0.39237577,0.105093634,0.852560838,-0.232107815,0.302685399,0.845911506,0.900207835,0.697861007,0.91707837,0.401402597,0.818204568,0.764449342,0.238850195,0.813025423
PITX1,0.670178062,-0.672054679,-2.89439821,-0.230247678,-1.949887025,0.886195397,-0.748149948,0.508436262,0.50725945,0.007431154,0.819634916,0.061644534,0.3833376,0.460837238,-2.067928879,0.048350894
PITX2,0.054402221,0.143779508,-2.211409132,0.442706624,0.205210016,1.050367867,-2.076779999,0.957015264,0.886742349,0.035660084,0.661504481,0.838947324,0.302859996,0.047464896,-2.348529065,0.026421717
PITX3,1.177055242,-0.505963958,-2.153465859,0.998150449,-1.980062559,0.652803004,-0.866826772,0.24944598,0.616988268,0.04037306,0.327068465,0.057972186,0.519403489,0.393675353,-1.531608287,0.137253282
PKNOX1,-0.804260495,0.700972891,0.48107046,-0.274757873,2.652197378,-1.040512417,-0.647964605,0.428271545,0.489317602,0.634342127,0.785593774,0.013224684,0.307330201,0.522480326,-0.345371951,0.732491102
PKNOX2,0.278828542,0.004783548,1.41301185,-0.033809803,-0.360258636,-0.895750892,1.771445119,0.782500938,0.996218465,0.169077241,0.973277531,0.721456739,0.378302743,0.087775122,1.387602926,0.176604725
PLAG1,-0.682009607,-0.127015871,-1.56554854,0.39096155,-0.098004317,0.991380734,0.639948346,0.50104214,0.89986906,0.129100843,0.698893743,0.922652813,0.330301707,0.527599726,-1.395065812,0.174366927
PLAGL2,0.539744315,0.219044341,-0.715543449,0.702893876,-2.132921315,0.235938993,1.079296226,0.593797391,0.828262936,0.480415987,0.488138665,0.042173613,0.815260612,0.290003362,-0.961652846,0.344757825
POU1F1,-1.220706541,-0.374202661,-0.168431778,1.232703043,-0.318091591,1.180670955,0.561324577,0.232750965,0.7111763,0.867499011,0.228312676,0.752862778,0.248030345,0.579205937,0.271511308,0.788063035
POU2F1,-1.83462079,-0.862914544,-0.435686076,0.612110235,-0.611628456,1.9975062,0.251499377,0.077603994,0.395784917,0.666527986,0.545585577,0.545899656,0.055938047,0.803332425,0.57948949,0.56706315
POU2F2,-2.008540144,-1.169459483,-0.61031107,0.809641721,-0.038201436,1.783080201,-0.175164585,0.054684005,0.252439302,0.546758964,0.425224321,0.969808138,0.085820703,0.862257309,0.76577757,0.4504517
POU2F3,-1.839372828,-0.751602757,-0.508208944,0.502792137,-0.241188371,1.874290401,-0.534220207,0.076881634,0.458791899,0.615434082,0.619187185,0.81123136,0.071749268,0.597560895,0.377819052,0.708519005
POU3F1,-1.591689154,-0.748903148,0.154183184,0.606694806,0.075430893,1.395571532,0.444255263,0.123096309,0.460390606,0.878612014,0.549121421,0.940428014,0.174216096,0.660398517,1.02776537,0.313180112
POU3F2,-1.579488431,-0.619480039,-0.138428052,1.452501616,-0.738109016,1.736386208,0.807132304,0.125869565,0.540792919,0.890929409,0.157885512,0.466815688,0.093894793,0.42664366,0.587914118,0.561475544
POU3F3,-0.714343767,-0.305666349,0.599162923,0.570190529,-0.170623663,0.803131078,0.555195809,0.481145372,0.762203007,0.554058922,0.573263167,0.865791872,0.428912799,0.583331784,0.948197485,0.35143911
POU3F4,-1.831938427,-0.729144172,-0.571349421,1.062164706,-1.22456277,2.460336204,0.200661468,0.078014313,0.472191637,0.572488634,0.297569526,0.231317295,0.020566478,0.842467183,0.289301637,0.774560422
POU4F1,0.677770244,-0.663972139,-0.758465463,0.193008331,-0.089735944,-0.44989395,-1.014453755,0.503684592,0.512338696,0.454742637,0.848396978,0.92915942,0.656378266,0.319371295,0.028599418,0.977394426
POU4F2,1.00543384,-0.772962362,-0.498988921,1.239126302,-0.635578815,-1.071516348,0.099729737,0.323614208,0.446259161,0.621828579,0.225962613,0.530401565,0.293422246,0.921295707,0.411887045,0.683673934
POU4F3,0.338662117,-0.736824065,-0.744785339,0.637112846,0.166557153,-0.615900342,-0.146082641,0.737483923,0.467584027,0.462835501,0.529417002,0.868959573,0.543118054,0.884941363,0.127278505,0.899663172
POU5F1,-1.309770613,-0.81546715,-0.493173249,1.325285905,-1.683074744,1.719902925,0.080395688,0.201308998,0.421940678,0.625877616,0.19618236,0.1038906,0.0968947,0.936515519,0.467324956,0.644017117
POU5F1B,-2.358923056,-1.077560406,-0.506405159,0.738713996,-0.415962546,2.500868125,-0.100873978,0.025819225,0.290763707,0.616682684,0.466454196,0.680725171,0.018757082,0.920395853,0.76076241,0.453392113
POU6F1,1.38056525,-0.458375105,-1.057559292,1.709978393,-2.181836024,-0.39284253,0.234393899,0.178735674,0.65035118,0.299627082,0.098739686,0.037999849,0.697520285,0.816447565,-0.506718968,0.616465377
POU6F1(var.2),1.455066491,0.627462703,0.953028651,1.347788526,-2.230936947,-0.801137695,1.225183242,0.157179585,0.535626899,0.349030276,0.188927239,0.03418704,0.430046031,0.231087236,0.205928352,0.838391755
POU6F2,1.487523448,0.734712406,0.442743264,1.442744964,-2.570148034,-0.395288071,1.296030982,0.148463216,0.468848303,0.661478305,0.160594019,0.016001107,0.695736158,0.205934538,-0.422615623,0.675922522
PPARA::RXRA,-1.866415782,0.39132192,1.043184532,0.008940134,1.537250124,-0.088476347,-1.730911761,0.072880109,0.698630527,0.306113655,0.992932631,0.135869736,0.930151081,0.094882286,0.570955727,0.572751696
PPARD,-1.669662389,0.082104784,0.786275911,0.068471528,2.058767598,-0.212923886,-2.4962289,0.106541615,0.93516904,0.438552634,0.945914859,0.049283357,0.832985816,0.018956472,0.679238859,0.502768305
PPARG,-0.035266047,1.06606804,0.506847239,-0.141208373,1.138058215,-1.15665723,0.604644375,0.972127035,0.295833463,0.616376563,0.888753635,0.265094413,0.257544083,0.5504633,-0.74688771,0.461586292
PRDM1,0.625307582,-0.220998247,0.129693556,-0.357407951,-1.091576856,-0.245830541,0.485996578,0.537019004,0.826756566,0.897770264,0.723565086,0.284664432,0.807672573,0.630890686,0.386303381,0.702299533
PRDM4,0.73601186,-0.625946302,-0.115330123,0.339176522,-2.793134357,0.391094202,-0.304579035,0.468070067,0.536606221,0.909036924,0.737100733,0.009478982,0.698796849,0.763022123,0.618249586,0.541591547
PROP1,1.464008069,-0.176435567,-0.561924442,1.643682202,-2.347516456,0.108582112,1.412831401,0.154738351,0.861268521,0.578802891,0.111837868,0.026481094,0.914336886,0.16912979,-0.347726031,0.730742237
PROX1,-0.217169961,0.653601076,0.375703478,1.174728871,1.177378051,0.487658902,-0.716985142,0.829708623,0.518896929,0.710073059,0.250359956,0.249319351,0.629727905,0.479540305,-0.393866186,0.696773268
PRRX1,1.552209519,-0.005615151,-0.57563359,1.568463494,-2.5693135,0.126819398,1.556196564,0.132256253,0.995561065,0.569629922,0.128419583,0.016031944,0.900023087,0.131306552,-0.560995082,0.579427383
PRRX2,1.85549037,0.241906665,-0.345250131,1.721690524,-3.148092011,0.061683055,1.319287523,0.07447455,0.810680429,0.732581643,0.096565495,0.003984215,0.951269587,0.198152271,-0.623286789,0.538326084
RARA,-0.403256961,0.706035505,-1.406035569,0.102439176,1.582373204,0.493906011,-2.575005223,0.689934893,0.486214093,0.171118239,0.919165124,0.125209249,0.625366786,0.015822719,-2.211934458,0.03561972
RARA::RXRA,-0.332138164,0.588949999,0.531778831,0.110277879,0.339526488,-0.59963612,1.477712953,0.742349677,0.560790445,0.599227816,0.913004624,0.736840078,0.553748044,0.151055779,-0.164378551,0.870657562
RARA::RXRG,-0.337251711,1.171456857,0.897793909,-0.081826045,0.114925968,-0.047390252,1.173488982,0.738534912,0.251649629,0.377231869,0.935388626,0.909354235,0.962551002,0.250848087,-0.484661878,0.631824997
RARA(var.2),0.2611099,0.906630405,0.62436499,-0.529489648,-0.130633849,-0.681714516,1.296554937,0.795989148,0.372622866,0.537628477,0.60079284,0.897033431,0.501225822,0.205756661,-0.444576478,0.660169218
RARB(var.3),-0.839774459,1.320562685,1.326547742,-0.976831849,3.330559404,-1.323211974,0.849206641,0.408409589,0.197732224,0.195769899,0.33732404,0.002518068,0.196861732,0.403233299,-0.236280398,0.814998403
RARG(var.3),-0.92734877,1.647947826,1.251282659,-0.998866957,2.8920433,-0.889224118,0.739951424,0.36196162,0.110953521,0.221564988,0.326727533,0.007473613,0.381737072,0.46571531,-0.693324144,0.494027777
RAX,1.01304327,0.521714266,0.505598765,1.519117909,-1.857938363,-0.082333025,1.453139734,0.320032231,0.606123076,0.617241259,0.140357129,0.0741147,0.934989239,0.157709647,-0.111568082,0.911991161
RAX2,1.330208666,0.315782753,-0.051240735,1.638717154,-2.496059733,0.103620425,1.495082266,0.19457704,0.754595525,0.959510908,0.112874608,0.01896378,0.918236433,0.146490267,-0.419788824,0.677961413
RBPJ,-0.141958673,-0.478189704,-0.68694587,-1.371772664,-1.162335893,0.314459661,-0.279738037,0.888166629,0.636364409,0.497975102,0.181426319,0.255270504,0.755589073,0.781810412,-0.118132211,0.906837375
REL,-1.03144528,0.037123478,-1.560827218,0.989602194,-0.817422836,1.212188994,-0.52362976,0.311483418,0.970659673,0.130210562,0.331154758,0.420841839,0.235941198,0.604807879,-1.582350214,0.1252145
RELA,-1.068355048,0.037038021,-1.559520937,1.125281762,-0.900744999,1.222612371,-0.475048979,0.294819618,0.970727181,0.130518973,0.270373594,0.375688505,0.232041585,0.638572455,-1.580962321,0.125531839
RELB,-0.913071812,0.770350743,-1.233960662,1.019220713,-1.194494942,1.185762499,-0.351078732,0.369286432,0.447780397,0.227851112,0.317144542,0.242672692,0.246046969,0.72825404,-2.117480886,0.043573705
REST,0.888954813,0.240685539,-0.543395745,-0.847905063,-0.993019923,-0.596316472,0.242596624,0.38187921,0.811617091,0.591316025,0.403945114,0.329516826,0.555930864,0.810151323,-0.817225786,0.420952475
RFX1,0.90322725,-0.06041451,-0.628696145,1.272889712,-2.899028881,0.704453861,-0.526635841,0.374393528,0.952270476,0.534831019,0.213908902,0.007348328,0.487182471,0.602746604,-0.549232832,0.587359861
RFX2,0.706270535,0.190247479,-0.517094837,1.481272905,-2.805070992,0.872698836,-0.382347927,0.486070287,0.850538384,0.60930037,0.150110829,0.009212487,0.390522527,0.705196507,-0.732312987,0.470287287
RFX3,0.875320253,-0.018623069,-0.598452897,1.252537773,-2.830273507,0.662618039,-0.440155475,0.389120283,0.985278741,0.554525559,0.221114658,0.008672834,0.513192375,0.663328092,-0.568283325,0.574538968
RFX4,0.742740061,0.185755046,-0.559749394,1.486193913,-2.825590471,0.876069897,-0.434918989,0.464052695,0.854025345,0.580264958,0.148812448,0.0087708,0.388719881,0.667077834,-0.769116069,0.448500661
RFX5,0.730944496,0.135185798,-0.513107405,1.464650079,-2.829724644,0.86566387,-0.39251794,0.471109153,0.89346777,0.612049246,0.154564245,0.008684262,0.394301665,0.69775722,-0.663994032,0.5123249
RFX7,0.909931394,-0.138153723,-0.715993905,1.276119368,-2.995364378,0.729064305,-0.329745628,0.370910606,0.891144136,0.480142282,0.212782048,0.005811363,0.472239692,0.744136842,-0.544400534,0.590634094
RHOXF1,0.652937527,-0.74561156,-1.125639882,1.216045728,-2.119551709,0.7617701,0.060233493,0.519318084,0.462344331,0.27022459,0.234492638,0.043383552,0.452800383,0.952413306,-0.237959345,0.813709238
RORA,0.735046305,0.027335625,1.060730509,0.11947904,-1.599465001,-0.736763252,2.014800871,0.46864826,0.97839309,0.298209209,0.905780425,0.121355273,0.467620408,0.053983519,1.013890051,0.319635327
RORA(var.2),0.787568882,-0.776976744,-0.609344869,0.171780409,-1.724631907,-0.249416276,1.860778228,0.437808527,0.443926902,0.54738965,0.864891212,0.096025867,0.804926542,0.073699126,0.307772955,0.760616819
RORB,1.050375745,-0.278108505,0.304980548,0.455469541,-1.505796019,-0.973846809,1.715742528,0.302856441,0.78304775,0.762719615,0.65241331,0.143730194,0.33877728,0.09766455,0.625915241,0.536626291
RORC,0.797561567,-0.437675097,-0.224480547,0.372039394,-1.828014383,-0.219359787,1.739726384,0.432083644,0.665103138,0.824073547,0.712767627,0.078617932,0.828019697,0.093296571,0.29047125,0.773675168
RREB1,-1.385585338,-0.349373237,-2.152793615,1.080464412,-1.132261053,2.232143878,0.863124857,0.177213579,0.729519392,0.04043087,0.289492455,0.267480413,0.034097824,0.395671328,-1.714057853,0.097977752
RUNX2,-0.877147324,-1.184426718,-0.439190675,-0.903700658,-0.457933777,0.803365944,-0.413222177,0.388144866,0.246566173,0.664018301,0.374146885,0.650664216,0.4287794,0.682707357,0.952000506,0.349541982
RUNX3,-0.54141276,0.645808134,-0.983825964,0.414354801,0.405064466,-0.318025078,-1.296261457,0.592662958,0.523854852,0.333935616,0.681887816,0.688621707,0.752912677,0.20585628,-1.725217615,0.095918717
RXRA::VDR,-1.336155209,0.287502353,-0.194326231,-0.032447295,1.414759071,0.144517655,1.042485867,0.192651462,0.775922863,0.847375188,0.974354025,0.168569102,0.886165071,0.306431413,-0.527797548,0.601950915
RXRB,-1.505592534,0.501411821,1.208243856,-0.392134327,2.238410454,-0.278241066,-2.407081534,0.143782221,0.620145238,0.237429868,0.698037279,0.033637973,0.782947071,0.02318817,0.604964612,0.550253613
RXRB(var.2),-1.369403754,1.201826814,0.630210871,-0.17891039,3.141041955,-0.278799322,0.024224632,0.18215664,0.239866247,0.533854503,0.859343838,0.00405481,0.782523127,0.980851583,-0.784006194,0.439860716
RXRG,-1.354134895,0.119341183,0.801080967,-0.281098463,1.809600545,-0.099026909,-3.017454518,0.186919314,0.905888603,0.430078307,0.780777858,0.081504326,0.921848478,0.005504798,0.650293195,0.520998293
RXRG(var.2),-0.990229854,0.925778154,0.49972265,-0.094363662,2.818252628,-0.458823813,-0.032359659,0.330853538,0.362762689,0.62131859,0.925517096,0.008926404,0.650032975,0.974423267,-0.589861701,0.560187829
SCRT1,0.83683821,-0.772278572,1.252984079,-1.664912336,1.085540561,-1.677527017,-0.828578074,0.410029471,0.446657159,0.220954692,0.107493967,0.287279838,0.104980348,0.414608051,2.138491875,0.041678441
SCRT2,1.321308317,-0.761405215,1.032141367,-1.670452754,0.461446921,-1.734117166,-1.567549261,0.197486928,0.453014595,0.311163195,0.10638384,0.648174128,0.094303027,0.128632932,1.908031152,0.067074201
SHOX,1.330208666,0.315782753,-0.051240735,1.638717154,-2.496059733,0.103620425,1.495082266,0.19457704,0.754595525,0.959510908,0.112874608,0.01896378,0.918236433,0.146490267,-0.419788824,0.677961413
SIX1,0.706732156,0.612484596,0.687497685,-0.626995969,-1.042244918,-0.308380178,-0.097931133,0.48578791,0.54534159,0.4976329,0.535928224,0.306541052,0.760159802,0.92271038,-0.038364035,0.969679696
SIX2,0.625800911,0.391226331,0.517629327,-1.096121554,-0.392740058,-0.655191544,0.463305659,0.536700168,0.698700341,0.608932342,0.282706563,0.697595081,0.517888216,0.646858346,0.052882356,0.958214976
SMAD2::SMAD3::SMAD4,0.417214262,1.145981867,0.685040149,0.594578049,-1.025964302,-0.312247959,0.894194449,0.679820544,0.261858299,0.499157927,0.557075723,0.314012868,0.757250858,0.379119899,-0.664642441,0.511916401
SMAD3,0.407257286,1.023825898,1.648799972,0.468829984,-0.217398446,-0.064260007,-0.782627384,0.687029913,0.315003593,0.110777555,0.642954626,0.829532363,0.949236607,0.440656505,0.42844766,0.671723977
SMAD5,0.268195556,0.931585261,1.401213043,0.569315336,-0.264789017,0.077111702,-0.437245897,0.790587244,0.359806705,0.172540485,0.57384844,0.793182985,0.939103281,0.66541049,0.292196105,0.772370232
SNAI1,0.723718383,0.005776356,-1.408960277,-0.038930301,-1.42805572,0.447738912,0.327744436,0.47546275,0.995433629,0.170260219,0.969232391,0.164741642,0.657913525,0.745632802,-1.395956598,0.174101319
SNAI2,0.36238155,0.015694494,-1.702800875,0.009789447,-0.653076615,0.908351311,-1.278973882,0.719888097,0.98759352,0.100092381,0.992261252,0.519229789,0.371729568,0.211789859,-1.697274526,0.101144494
SNAI3,0.757831406,0.088900469,-1.514975556,-0.103064539,-1.114326477,0.506486037,-0.616435417,0.455115861,0.929817164,0.141399006,0.918673453,0.274960565,0.616626674,0.54277017,-1.597687971,0.121751352
SOHLH2,-0.931170156,0.097983818,0.304592834,1.437021049,0.09825007,0.151796139,0.560225761,0.360017474,0.922668938,0.763011726,0.162200196,0.922459505,0.880476297,0.579944588,0.185742147,0.854035361
SOX10,-0.246131836,-1.069244628,-0.337377174,1.082046237,-2.885888557,1.482542273,0.146711219,0.807441738,0.294425926,0.738441399,0.288801665,0.00758567,0.149775043,0.884449941,0.917695837,0.366903477
SOX12,-1.689251917,-1.426137226,1.53906975,-0.312166597,0.223212402,0.858214994,-0.363659786,0.102688394,0.16528958,0.135425943,0.757312013,0.825050369,0.398328541,0.718944196,3.185167898,0.003631935
SOX13,-0.590844546,-0.098276571,0.71506682,0.818617582,-0.928994505,0.312701459,-0.502837138,0.55953856,0.922438659,0.480705692,0.420171422,0.361123495,0.756910019,0.619155961,0.819960778,0.419418496
SOX14,0.117673826,-0.573128244,1.26497116,0.691957478,-1.282727069,-0.44122324,0.095112729,0.907197142,0.571300799,0.216690983,0.494872075,0.210490683,0.662564576,0.924927684,1.917430576,0.065819914
SOX15,-0.543993332,-0.959128056,-1.351441005,-0.174082772,-0.131909947,1.387942032,-0.381399132,0.590910408,0.34600495,0.18776959,0.863099109,0.896033605,0.176502554,0.705892078,-0.210914339,0.834537892
SOX18,0.5495136,-0.750592143,0.215106078,0.103562027,-0.984993056,-0.606899365,0.543474854,0.587169893,0.459389999,0.831301176,0.918282343,0.333372463,0.548987644,0.591262321,1.089808978,0.28542865
SOX2,-0.774064818,-0.820119438,-0.176163046,1.302710646,-1.529196868,0.763717376,-1.12443851,0.445617927,0.419329615,0.861480516,0.203675692,0.137848125,0.451658219,0.270724683,0.78532985,0.43909758
SOX21,0.031211381,-1.107145678,-1.006285626,0.290375653,-1.828348499,1.173581591,0.677506103,0.975330542,0.277997454,0.323211881,0.773747512,0.078566381,0.250811603,0.503849491,0.302488062,0.764598122
SOX4,-0.714022456,-1.045873402,0.478416303,1.320608917,-2.724722326,1.46060074,0.318371462,0.481340832,0.304892888,0.636205233,0.197717008,0.01115165,0.155665011,0.752652829,1.694719546,0.101634051
SOX8,-0.803575058,-1.098447396,0.580877052,0.368498041,-1.1470264,1.022190717,0.499212516,0.428660649,0.281708322,0.566140921,0.715375543,0.261433859,0.315762637,0.621673145,1.857221864,0.074219868
SOX9,0.20945706,-1.260539613,0.489368466,1.291708467,-3.069293501,1.047738841,0.765685996,0.83566385,0.218259907,0.62853309,0.207406486,0.004844753,0.304047973,0.450505288,1.9565422,0.060817556
SP1,-2.064678764,0.622106117,1.092297973,-0.442904932,2.764815925,0.632589764,0.292206489,0.048679895,0.53909054,0.284353127,0.661362815,0.010140526,0.532322798,0.772362378,0.349508477,0.729419025
SP2,-1.833830299,0.402572875,0.652343879,0.015758828,1.98297548,0.653187412,0.623824588,0.077724721,0.690432152,0.519695031,0.987542669,0.057628053,0.519159459,0.537978063,0.172439456,0.86437815
SP3,-1.899861752,0.52973141,0.699401184,-0.159323928,2.297132567,0.722232228,0.344963965,0.068181176,0.600627465,0.490283386,0.87459952,0.029593601,0.476361013,0.732794348,0.070141572,0.94459792
SP4,-1.876696742,0.565619582,0.946796347,-0.363792076,2.571192003,0.61982106,0.191625695,0.071406746,0.576323218,0.352139798,0.718846533,0.015962609,0.540571689,0.849469249,0.272100893,0.787614443
SP8,-1.980448677,0.545920853,0.355001269,0.297739226,1.602691463,1.200080416,0.494604393,0.057926467,0.589603012,0.725346779,0.768181214,0.120638854,0.24053252,0.6248801,-0.288360133,0.775273249
SP9,-1.774985332,0.509409786,0.664019855,-0.11862366,2.14578043,0.686116145,0.433768292,0.087176475,0.614603496,0.512308628,0.906451681,0.041038407,0.498489894,0.667903008,0.059019891,0.953370931
SPDEF,-0.41371758,0.040031914,1.923837272,-0.299212568,2.061106243,-0.921439393,-1.799914984,0.682348846,0.968362234,0.064976729,0.767068984,0.04904382,0.364981697,0.083058674,1.850046497,0.075280197
SPI1,-0.095473491,-0.002574355,1.968674248,-1.566474819,0.896296065,-0.596578325,-1.835333136,0.924643829,0.997964891,0.05933497,0.12888404,0.37801679,0.555758522,0.077495339,1.94407717,0.062374492
SPIB,-0.204537077,-0.006213971,2.471711746,-1.89338702,0.789150276,-0.929929296,-1.600967814,0.839467861,0.995087687,0.020043068,0.069069754,0.436899476,0.360648006,0.121021145,2.444316442,0.021324933
SPIC,-0.370881436,-0.092668677,1.006305584,-1.672184388,1.369916554,0.12134327,-2.464596856,0.71361998,0.926850976,0.323202458,0.10603885,0.181998352,0.904317726,0.020368981,1.100557694,0.280804779
SREBF1,-0.456844392,1.411024348,-0.302557462,0.534928418,1.691268095,-0.690487684,-0.17514533,0.651437203,0.169656736,0.764545798,0.59707776,0.102298543,0.495780992,0.862272291,-1.948323147,0.061840284
SREBF1(var.2),-0.401338432,0.484637206,-0.526024214,0.817479409,1.62063665,-0.142840528,-0.836747647,0.691329819,0.631842273,0.603165727,0.420810079,0.116717762,0.887476783,0.410079497,-1.085367454,0.287355093
SREBF2,-0.523475954,1.852923601,0.320260179,-0.096945011,2.459296428,-1.065360849,-0.162417905,0.604913434,0.074853479,0.751236484,0.923486114,0.020614943,0.296147464,0.872186218,-1.85098293,0.07514108
SREBF2(var.2),-0.71146743,0.498089465,1.615474015,0.549144985,1.771728998,-0.352758737,-0.505191221,0.482896727,0.622454021,0.117834839,0.587419305,0.087726989,0.727008365,0.617523646,1.010369093,0.32128791
SRF,-2.059896913,0.839284309,0.678275221,-0.70131149,1.368370314,1.108372232,-0.757414492,0.049167558,0.408679717,0.503369425,0.489109682,0.182475964,0.277477021,0.455361368,-0.312669793,0.756933817
SRY,-0.212412029,-1.421837871,-0.495044436,1.13453762,-2.123494367,1.419293441,0.50413809,0.833381085,0.166522772,0.624573533,0.266541569,0.043023563,0.16725603,0.618253639,1.174551317,0.250429814
STAT1,0.547555135,0.615406285,1.42955103,-2.218527355,0.1693244,-0.514815584,-0.644176498,0.588495616,0.543439373,0.164315571,0.035116636,0.866803718,0.610870943,0.52489615,0.689866686,0.496165298
STAT1::STAT2,-0.037135537,-0.313764646,0.037940867,-1.173436595,0.055826063,0.855112748,-1.479797072,0.970650146,0.756111152,0.970013972,0.250868726,0.955891443,0.400013314,0.150501993,0.404315554,0.689165685
STAT3,0.605886424,0.438455875,1.40263896,-1.929974526,-0.453493632,-0.42884027,-0.2108167,0.549650253,0.664544172,0.172118988,0.064177846,0.653817255,0.671441719,0.834613322,0.870252392,0.391834097
TAL1::TCF3,0.742923445,-0.033847806,1.847363376,-0.318786377,-0.995825943,-0.395223793,0.989866692,0.463943483,0.973247506,0.075680033,0.75234161,0.328176203,0.695783029,0.3310278,1.861037699,0.073661256
TBR1,0.37464272,-0.993218483,-1.462160267,-1.304185284,-0.11947682,-0.957706673,0.632797187,0.710852749,0.329421837,0.15524033,0.203179593,0.905782168,0.346708379,0.532189355,-0.280216645,0.781447105
TBX1,0.078734615,0.926108178,-1.61631888,-0.298906912,1.882093038,-0.436434706,-1.677444401,0.937824349,0.362594268,0.117651425,0.767299683,0.07064377,0.665991551,0.104996649,-2.676615116,0.012489544
TBX15,-0.646546155,0.691648975,-1.970676612,-0.434181246,2.167628362,0.051103173,-1.349479737,0.52338422,0.495062775,0.059093341,0.667606826,0.03917223,0.959619507,0.188390522,-2.751834163,0.010458086
TBX18,-0.50689036,0.278051927,-2.943013127,-0.720468613,1.569491779,0.685553584,-1.17655133,0.616346706,0.783090721,0.006604036,0.477428252,0.128179965,0.498839098,0.249643746,-3.226887551,0.003271282
TBX19,-0.192804136,-0.137286948,0.001143148,0.686684453,0.104825054,0.036883431,-0.67094263,0.848555318,0.891822646,0.999096305,0.498137262,0.917289482,0.970849303,0.507956625,0.16166626,0.872772386
TBX2,0.307526312,-0.963827269,-1.738729886,-0.993637171,0.180999381,-0.482337793,0.613904339,0.760802476,0.343686194,0.093474704,0.329221604,0.857719905,0.633453375,0.544416806,-0.587277009,0.561897119
TBX20,1.446458699,-0.298475905,-1.692827068,-0.400295727,-2.073089727,-0.353892244,0.404290913,0.159558722,0.76762503,0.10199795,0.692088416,0.047832526,0.726168332,0.689183586,-1.320059365,0.197897939
TBX21,0.071731247,-0.314630687,-2.447641547,-1.395005943,1.2682081,-0.465851592,0.148475976,0.943344504,0.75546062,0.021165422,0.17438479,0.215550419,0.645057999,0.883070507,-2.045397894,0.050672757
